annee_reference;competence;service_id;epci_normalise;code;valeur_num;valeur_texte;source_file;date_snapshot
2022;EP;196847;CAESM;VP.059;15540092.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.060;4860971.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.061;6914829.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.193;40.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.063;9533896.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.220;118924.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.221;120820.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.077;1657.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.140;14.6;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.141;1.85;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.224;27.59;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.225;82.23;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.226;70.52;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.227;75.52;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.228;37.29;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.229;1.88;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.231;154.31;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.232;9533896.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.234;20401063.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.062;16105405.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.126;187.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.127;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.128;200.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.129;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.175;116100.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.212;87.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.236;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.237;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.238;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.239;99.59;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.240;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.241;99.32;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.242;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.243;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.244;0.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.245;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.246;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.247;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.248;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.249;0.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.263;15.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.264;45.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;196847;CAESM;VP.268;2044551.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;D101.0;63570.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;D102.0;3.05;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;D151.0;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P101.1;98.3;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P102.1;100.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P103.2B;103.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P104.3;52.4;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P105.3;10.7;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P106.3;10.2;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P107.2;0.28;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P108.3;49.4;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P109.0;0.0001;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P151.1;17.16;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P152.1;100.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P153.2;0.4;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P154.0;14.18;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;P155.1;1.76;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.056;38003.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.177;251.16;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.190;54.36;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.178;64.87;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.191;28.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.179;50.54;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.213;2.1;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.215;0.055;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.216;0.26;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.219;0.0433;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;DC.195;1064628.55;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.183;4130701.85;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.182;1704464.37;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.119;464.58;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.185;11003484.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.020;652.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.003;55.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.152;12.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.059;4876337.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.060;2549660.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.061;82720.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.193;53.4;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.063;3658708.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.201;0.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.220;106478.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.221;45294.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;DC.192;47.1;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.077;947.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.140;13.26;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.141;2.6;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.224;11.26;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.225;53.97;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.226;67.25;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.227;72.25;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.228;40.13;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.229;1.67;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.231;96.27;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.232;3658708.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.234;7425997.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.062;5449059.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.126;297.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.127;5.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.128;297.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.129;0.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.175;63570.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.212;47.24;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.235;0.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.236;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.237;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.238;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.239;91.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
2022;EP;299714;CAP_NORD;VP.240;1.0;;SISPEA_extraction_2022_AEP.ods;2026-09-24T17:33:42.676
