code_prelevement;code_commune;code_reseau;date_prelevement;bact;pc
97200106899;97234;;2024-06-05T08:45:00Z;C;C
97200106903;97229;;2024-06-04T14:25:00Z;C;C
97200106901;97229;;2024-06-04T13:55:00Z;C;C
97200107787;97220;;2024-06-04T12:20:00Z;C;C
97200106904;97203;;2024-06-04T10:58:00Z;C;C
97200106900;97203;;2024-06-04T10:50:00Z;C;C
97200107784;97226;;2024-06-04T10:40:00Z;C;C
97200108178;97229;;2024-06-04T10:30:00Z;C;C
97200107785;97226;;2024-06-04T09:55:00Z;C;C
97200107786;97213;;2024-06-04T09:30:00Z;C;C
97200107749;97217;;2024-06-04T09:25:00Z;C;C
97200107798;97229;;2024-06-04T09:02:00Z;C;C
97200107817;97224;;2024-06-03T11:45:00Z;C;C
97200107781;97230;;2024-06-03T11:30:00Z;C;C
97200107933;97224;;2024-06-03T10:20:00Z;C;C
97200107780;97222;;2024-06-03T10:10:00Z;C;C
97200107782;97224;;2024-06-03T10:00:00Z;C;C
97200106898;97209;;2024-06-03T09:45:00Z;C;C
97200107529;97212;;2024-06-03T09:25:00Z;C;C
97200107855;97214;;2024-06-03T09:20:00Z;C;C
97200107549;97212;;2024-06-03T09:00:00Z;;C
97200107533;97224;;2024-05-29T13:00:00Z;C;C
97200107550;97224;;2024-05-29T12:30:00Z;C;C
97200107961;97214;;2024-05-29T11:40:00Z;C;C
97200107581;97222;;2024-05-29T11:40:00Z;;C
97200107539;97209;;2024-05-29T11:35:00Z;C;C
97200107967;97203;;2024-05-29T11:10:00Z;C;C
97200107962;97203;;2024-05-29T10:55:00Z;N;C
97200107551;97209;;2024-05-29T10:40:00Z;C;C
97200107532;97213;;2024-05-29T10:15:00Z;C;C
97200107742;97229;;2024-05-29T10:10:00Z;C;C
97200106806;97209;;2024-05-29T09:55:00Z;C;C
97200107554;97229;;2024-05-29T09:35:00Z;C;C
97200106809;97209;;2024-05-29T09:30:00Z;C;C
97200107531;97210;;2024-05-29T08:20:00Z;C;C
97200107576;97228;;2024-05-28T12:50:00Z;C;C
97200107545;97230;;2024-05-28T12:20:00Z;C;C
97200107783;97213;;2024-05-28T12:00:00Z;C;C
97200107556;97225;;2024-05-28T12:00:00Z;C;C
97200108146;97234;;2024-05-28T11:50:00Z;C;C
97200107856;97225;;2024-05-28T11:30:00Z;C;C
97200107534;97212;;2024-05-28T11:30:00Z;C;C
97200108148;97234;;2024-05-28T11:30:00Z;C;C
97200107544;97228;;2024-05-28T11:30:00Z;C;C
97200107779;97218;;2024-05-28T11:00:00Z;C;C
97200107535;97218;;2024-05-28T10:30:00Z;C;C
97200108149;97225;;2024-05-28T10:30:00Z;C;C
97200107555;97213;;2024-05-28T10:25:00Z;C;C
97200107579;97212;;2024-05-28T10:15:00Z;C;C
97200107536;97218;;2024-05-28T10:05:00Z;C;C
97200108147;97225;;2024-05-28T10:00:00Z;C;C
97200107580;97213;;2024-05-28T09:55:00Z;C;C
97200107577;97222;;2024-05-28T09:30:00Z;C;C
97200107578;97212;;2024-05-28T09:15:00Z;;C
97200107526;97212;;2024-05-28T08:35:00Z;C;C
97200107538;97227;;2024-05-27T09:30:00Z;C;C
97200107540;97228;;2024-05-24T13:05:00Z;C;C
97200107574;97212;;2024-05-23T12:00:00Z;;C
97200107575;97212;;2024-05-23T10:45:00Z;C;C
97200107543;97206;;2024-05-23T09:50:00Z;C;C
97200107541;97225;;2024-05-16T12:05:00Z;N;C
97200106761;97234;;2024-05-16T11:40:00Z;N;C
97200107547;97209;;2024-05-15T09:25:00Z;C;C
97200107552;97209;;2024-05-15T08:45:00Z;C;C
97200107746;97208;;2024-05-14T11:31:00Z;C;C
97200107573;97212;;2024-05-14T11:26:00Z;C;C
97200107572;97212;;2024-05-14T11:02:00Z;;C
97200107832;97226;;2024-05-14T11:00:00Z;C;C
97200107542;97233;;2024-05-14T10:01:00Z;C;C
97200107743;97233;;2024-05-14T09:29:00Z;C;C
97200107745;97228;;2024-05-13T10:48:00Z;C;C
97200107553;97209;;2024-05-13T10:30:00Z;C;C
97200107571;97228;;2024-05-13T10:23:00Z;C;C
97200107546;97201;;2024-05-13T00:00:00Z;C;C
97200107565;97226;;2024-05-07T11:00:00Z;C;C
97200106648;97209;;2024-05-06T12:30:00Z;C;C
97200107583;97209;;2024-05-06T11:40:00Z;C;C
97200107570;97214;;2024-05-06T11:30:00Z;C;C
97200107566;97212;;2024-05-06T10:45:00Z;C;C
97200107567;97212;;2024-05-06T10:15:00Z;;C
97200107569;97228;;2024-05-06T09:15:00Z;C;C
97200107568;97224;;2024-05-06T08:45:00Z;C;C
97200107563;97230;;2024-05-02T12:20:00Z;C;C
97200106655;97229;;2024-05-02T12:00:00Z;C;C
97200106649;97234;;2024-05-02T10:10:00Z;C;C
97200107561;97210;;2024-05-02T09:45:00Z;C;C
97200107582;97229;;2024-05-02T09:25:00Z;C;C
97200107564;97222;;2024-05-02T09:00:00Z;C;C
97200107560;97213;;2024-05-02T08:56:00Z;C;C
97200107833;97217;;2024-04-30T09:20:00Z;C;C
97200107558;97228;;2024-04-30T09:15:00Z;C;C
97200106650;97209;;2024-04-29T11:00:00Z;C;C
97200107585;97224;;2024-04-29T10:50:00Z;C;C
97200107588;97209;;2024-04-29T10:30:00Z;C;C
97200107834;97212;;2024-04-29T10:02:00Z;C;C
97200107744;97215;;2024-04-29T09:45:00Z;C;C
97200107557;97212;;2024-04-29T09:40:00Z;C;C
97200107584;97212;;2024-04-29T09:15:00Z;C;C
97200107845;97214;;2024-04-29T09:00:00Z;C;C
97200107586;97222;;2024-04-29T08:46:00Z;;C
97200107587;97209;;2024-04-29T08:40:00Z;C;C
97200107478;97210;;2024-04-25T09:10:00Z;C;C
97200107477;97226;;2024-04-24T11:00:00Z;C;C
97200107467;97213;;2024-04-24T09:50:00Z;C;C
97200107476;97207;;2024-04-24T09:10:00Z;C;C
97200107472;97212;;2024-04-23T12:20:00Z;;C
97200107504;97229;;2024-04-23T11:03:00Z;C;C
97200107474;97224;;2024-04-23T11:00:00Z;C;C
97200107473;97212;;2024-04-23T10:30:00Z;C;C
97200107475;97209;;2024-04-23T09:25:00Z;C;C
97200107503;97209;;2024-04-23T08:48:00Z;C;C
97200107507;97218;;2024-04-22T12:25:00Z;C;C
97200107511;97214;;2024-04-22T11:40:00Z;C;C
97200108168;97213;;2024-04-22T11:40:00Z;C;C
97200106656;97234;;2024-04-22T11:10:00Z;C;C
97200107510;97222;;2024-04-22T10:50:00Z;C;C
97200106651;97209;;2024-04-22T10:45:00Z;C;C
97200107469;97234;;2024-04-22T10:25:00Z;C;C
97200107471;97228;;2024-04-22T10:10:00Z;C;C
97200107509;97222;;2024-04-22T10:00:00Z;C;C
97200107470;97228;;2024-04-22T09:45:00Z;C;C
97200107508;97213;;2024-04-22T09:15:00Z;C;C
97200107737;97213;;2024-04-22T08:55:00Z;C;C
97200107468;97231;;2024-04-18T10:10:00Z;C;C
97200107496;97233;;2024-04-16T12:45:00Z;C;C
97200107326;97227;;2024-04-16T12:28:00Z;C;C
97200107495;97233;;2024-04-16T12:15:00Z;C;C
97200107332;97201;;2024-04-16T12:00:00Z;C;C
97200107150;97201;;2024-04-16T11:40:00Z;C;C
97200107357;97201;;2024-04-16T10:30:00Z;C;C
97200107331;97203;;2024-04-16T10:15:00Z;C;C
97200107327;97223;;2024-04-16T10:05:00Z;C;C
97200106759;97209;;2024-04-15T13:15:00Z;C;C
97200107361;97228;;2024-04-15T13:02:00Z;C;C
97200106762;97209;;2024-04-15T13:00:00Z;C;C
97200107360;97216;;2024-04-15T12:09:00Z;C;C
97200107330;97222;;2024-04-15T11:03:00Z;C;C
97200107149;97211;;2024-04-15T10:47:00Z;C;C
97200107368;97209;;2024-04-15T09:55:00Z;C;C
97200107328;97212;;2024-04-15T09:47:00Z;C;C
97200107329;97212;;2024-04-15T08:45:00Z;;C
97200107151;97224;;2024-04-15T07:45:00Z;C;C
97200107365;97232;;2024-04-11T12:30:00Z;C;C
97200107363;97226;;2024-04-11T11:00:00Z;C;C
97200107364;97220;;2024-04-11T10:40:00Z;C;C
97200107343;97217;;2024-04-11T09:06:00Z;C;C
97200107362;97217;;2024-04-11T08:16:00Z;C;C
97200107229;97218;;2024-04-09T13:25:00Z;C;C
97200107366;97209;;2024-04-09T13:00:00Z;C;C
97200107335;97222;;2024-04-09T12:30:00Z;C;C
97200107369;97229;;2024-04-09T11:45:00Z;C;C
97200107367;97206;;2024-04-09T10:54:00Z;C;C
97200107370;97209;;2024-04-09T10:35:00Z;C;C
97200106735;97233;;2024-04-09T10:10:00Z;C;C
97200106734;97209;;2024-04-08T13:00:00Z;C;C
97200107342;97230;;2024-04-08T12:45:00Z;C;C
97200107339;97209;;2024-04-08T11:45:00Z;C;C
97200107338;97224;;2024-04-08T11:37:00Z;C;C
97200107228;97224;;2024-04-08T11:22:00Z;C;C
97200107340;97213;;2024-04-08T11:20:00Z;C;C
97200107853;97214;;2024-04-08T10:35:00Z;C;C
97200107371;97209;;2024-04-08T10:10:00Z;C;C
97200107336;97212;;2024-04-08T10:05:00Z;C;C
97200107325;97228;;2024-04-08T09:50:00Z;C;C
97200107341;97213;;2024-04-08T09:25:00Z;C;C
97200107337;97212;;2024-04-08T09:04:00Z;;C
97200107493;97225;;2024-04-04T11:35:00Z;C;C
97200107034;97225;;2024-04-04T11:00:00Z;C;C
97200107344;97210;;2024-04-04T10:35:00Z;C;C
97200106733;97234;;2024-04-04T10:00:00Z;C;C
97200107494;97229;;2024-04-04T09:20:00Z;C;C
97200106732;97203;;2024-04-03T12:20:00Z;C;C
97200107359;97203;;2024-04-03T12:10:00Z;C;C
97200107345;97228;;2024-04-03T11:43:00Z;C;C
97200107302;97214;;2024-04-03T11:25:00Z;C;C
97200107346;97228;;2024-04-03T10:43:00Z;C;C
97200107348;97212;;2024-04-03T10:08:00Z;;C
97200107372;97222;;2024-04-03T09:45:00Z;C;C
97200107347;97212;;2024-04-03T09:25:00Z;C;C
97200107492;97224;;2024-04-02T11:10:00Z;C;C
97200107300;97224;;2024-04-02T10:50:00Z;C;C
97200107301;97209;;2024-04-02T10:40:00Z;C;C
97200107036;97209;;2024-04-02T10:18:00Z;C;C
97200107299;97222;;2024-04-02T09:30:00Z;;C
97200107309;97209;;2024-04-02T08:40:00Z;C;C
97200107296;97222;;2024-03-26T14:00:00Z;C;C
97200107298;97224;;2024-03-26T12:06:00Z;C;C
97200107297;97224;;2024-03-26T12:00:00Z;C;C
97200106731;97209;;2024-03-26T11:58:00Z;C;C
97200106782;97212;;2024-03-26T11:10:00Z;;C
97200106784;97212;;2024-03-26T10:05:00Z;C;C
97200107035;97213;;2024-03-25T12:05:00Z;C;C
97200106786;97211;;2024-03-25T11:10:00Z;C;C
97200106815;97222;;2024-03-25T11:05:00Z;C;C
97200107033;97222;;2024-03-25T10:40:00Z;C;C
97200106788;97226;;2024-03-25T10:20:00Z;C;C
97200106787;97213;;2024-03-25T10:04:00Z;C;C
97200107294;97214;;2024-03-25T09:55:00Z;C;C
97200107295;97213;;2024-03-25T09:50:00Z;C;C
97200106789;97228;;2024-03-20T13:00:00Z;C;C
97200106783;97209;;2024-03-20T11:30:00Z;C;C
97200106793;97234;;2024-03-20T10:25:00Z;C;C
97200106790;97209;;2024-03-20T10:25:00Z;C;C
97200106791;97209;;2024-03-20T10:10:00Z;C;C
97200106792;97209;;2024-03-20T09:50:00Z;C;C
97200106785;97218;;2024-03-20T09:12:00Z;C;C
97200107489;97212;;2024-03-19T12:26:00Z;C;C
97200107505;97229;;2024-03-19T12:20:00Z;C;C
97200107488;97212;;2024-03-19T11:57:00Z;;C
97200107293;97212;;2024-03-19T10:17:00Z;C;C
97200107491;97231;;2024-03-19T10:05:00Z;C;C
97200107490;97221;;2024-03-19T09:35:00Z;C;C
97200107274;97224;;2024-03-18T12:30:00Z;C;C
97200107483;97209;;2024-03-18T12:15:00Z;C;C
97200107487;97224;;2024-03-18T11:45:00Z;C;C
97200107506;97209;;2024-03-18T11:45:00Z;C;C
97200106817;97222;;2024-03-18T10:20:00Z;;C
97200107485;97205;;2024-03-18T10:00:00Z;C;C
97200107292;97201;;2024-03-18T09:05:00Z;C;C
97200107486;97229;;2024-03-18T09:05:00Z;C;C
97200107481;97232;;2024-03-14T11:50:00Z;C;C
97200107482;97210;;2024-03-14T10:30:00Z;C;C
97200107273;97202;;2024-03-13T10:55:00Z;C;C
97200107352;97213;;2024-03-13T10:00:00Z;C;C
97200107267;97219;;2024-03-12T12:50:00Z;C;C
97200107269;97225;;2024-03-12T11:35:00Z;C;C
97200107308;97209;;2024-03-12T11:10:00Z;C;C
97200107264;97233;;2024-03-12T10:50:00Z;C;C
97200107266;97226;;2024-03-12T10:25:00Z;C;C
97200107270;97209;;2024-03-12T10:20:00Z;C;C
97200107272;97213;;2024-03-12T09:36:00Z;C;C
97200107265;97207;;2024-03-12T09:08:00Z;C;C
97200107271;97213;;2024-03-12T08:06:00Z;C;C
97200107268;97209;;2024-03-12T00:00:00Z;C;C
97200107354;97212;;2024-03-11T12:10:00Z;;C
97200107263;97201;;2024-03-11T11:36:00Z;C;C
97200107353;97212;;2024-03-11T11:05:00Z;C;C
97200106805;97201;;2024-03-11T11:00:00Z;C;C
97200107355;97214;;2024-03-11T10:30:00Z;C;C
97200107262;97214;;2024-03-11T10:27:00Z;C;C
97200106818;97209;;2024-03-11T10:20:00Z;C;C
97200107497;97224;;2024-03-11T09:55:00Z;C;N
97200107261;97228;;2024-03-11T08:38:00Z;C;C
97200107259;97220;;2024-03-07T10:45:00Z;C;C
97200106807;97234;;2024-03-06T11:59:00Z;C;C
97200107258;97203;;2024-03-06T10:45:00Z;C;C
97200107257;97229;;2024-03-06T10:33:00Z;C;C
97200107255;97217;;2024-03-06T10:30:00Z;C;C
97200107254;97222;;2024-03-06T10:20:00Z;C;C
97200107252;97212;;2024-03-05T13:30:00Z;;C
97200107251;97207;;2024-03-05T13:15:00Z;C;C
97200107248;97214;;2024-03-05T12:10:00Z;C;C
97200107253;97212;;2024-03-05T12:05:00Z;C;C
97200107249;97203;;2024-03-05T11:00:00Z;C;C
97200106808;97212;;2024-03-05T10:15:00Z;C;C
97200106810;97228;;2024-03-05T10:00:00Z;C;C
97200107307;97229;;2024-03-05T09:57:00Z;C;C
97200107245;97222;;2024-03-04T12:20:00Z;;C
97200106186;97209;;2024-03-04T12:10:00Z;C;C
97200106187;97209;;2024-03-04T11:45:00Z;C;C
97200107239;97230;;2024-03-04T11:45:00Z;C;C
97200106819;97224;;2024-03-04T11:10:00Z;C;C
97200107480;97209;;2024-03-04T10:40:00Z;C;C
97200107246;97224;;2024-03-04T10:40:00Z;C;C
97200107306;97209;;2024-03-04T10:00:00Z;C;C
97200107278;97223;;2024-02-29T11:45:00Z;C;C
97200106158;97234;;2024-02-29T11:40:00Z;C;C
97200107225;97205;;2024-02-29T11:00:00Z;C;C
97200107237;97221;;2024-02-29T10:00:00Z;C;C
97200107238;97217;;2024-02-29T09:15:00Z;C;C
97200107305;97209;;2024-02-28T12:45:00Z;C;C
97200107235;97210;;2024-02-28T12:35:00Z;C;C
97200106821;97209;;2024-02-28T11:45:00Z;C;C
97200106811;97213;;2024-02-28T10:55:00Z;C;C
97200107234;97213;;2024-02-28T10:30:00Z;C;C
97200107236;97213;;2024-02-28T10:08:00Z;C;C
97200107286;97222;;2024-02-27T13:15:00Z;C;C
97200107232;97212;;2024-02-27T12:13:00Z;C;C
97200107285;97222;;2024-02-27T12:10:00Z;C;C
97200107290;97212;;2024-02-27T11:02:00Z;C;C
97200107288;97228;;2024-02-27T10:45:00Z;C;C
97200107287;97228;;2024-02-27T10:10:00Z;C;C
97200107289;97224;;2024-02-27T10:00:00Z;C;C
97200106820;97212;;2024-02-27T10:00:00Z;C;C
97200107291;97212;;2024-02-27T08:45:00Z;C;C
97200107310;97229;;2024-02-26T13:15:00Z;C;C
97200107280;97201;;2024-02-26T12:45:00Z;C;C
97200106827;97209;;2024-02-26T11:50:00Z;C;C
97200107283;97207;;2024-02-26T11:40:00Z;C;C
97200107282;97226;;2024-02-26T11:00:00Z;C;C
97200107304;97209;;2024-02-26T11:00:00Z;C;C
97200107279;97214;;2024-02-26T10:30:00Z;C;C
97200107281;97209;;2024-02-26T10:00:00Z;C;C
97200107284;97213;;2024-02-26T08:56:00Z;C;C
97200107303;97209;;2024-02-21T11:00:00Z;C;C
97200107224;97220;;2024-02-20T13:20:00Z;C;C
97200107231;97222;;2024-02-20T12:38:00Z;C;C
97200107219;97228;;2024-02-20T12:30:00Z;C;C
97200107222;97228;;2024-02-20T12:00:00Z;C;C
97200107223;97212;;2024-02-20T11:54:00Z;;C
97200107277;97233;;2024-02-20T11:20:00Z;C;C
97200106830;97212;;2024-02-20T10:58:00Z;C;C
97200107221;97214;;2024-02-20T10:15:00Z;C;C
97200107226;97225;;2024-02-20T10:08:00Z;C;C
97200107227;97225;;2024-02-20T09:39:00Z;C;C
97200106829;97218;;2024-02-20T09:22:00Z;C;C
97200107276;97208;;2024-02-20T09:00:00Z;C;C
97200107210;97209;;2024-02-19T12:50:00Z;C;C
97200107213;97222;;2024-02-19T12:30:00Z;C;C
97200107211;97209;;2024-02-19T12:15:00Z;C;C
97200107218;97211;;2024-02-19T11:05:00Z;C;C
97200107212;97224;;2024-02-19T11:00:00Z;C;C
97200107214;97224;;2024-02-19T10:30:00Z;C;C
97200107217;97203;;2024-02-19T09:46:00Z;C;C
97200107209;97212;;2024-02-15T11:46:00Z;C;C
97200106837;97212;;2024-02-15T11:10:00Z;;C
97200107208;97224;;2024-02-15T09:35:00Z;C;C
97200106832;97224;;2024-02-15T08:45:00Z;C;C
97200107230;97229;;2024-02-08T11:10:00Z;C;C
97200107199;97217;;2024-02-08T11:00:00Z;C;C
97200107200;97226;;2024-02-08T10:17:00Z;C;C
97200107204;97209;;2024-02-08T10:15:00Z;C;C
97200107198;97227;;2024-02-08T10:00:00Z;C;C
97200107161;97214;;2024-02-07T11:55:00Z;C;C
97200107201;97220;;2024-02-07T10:30:00Z;C;C
97200107202;97209;;2024-02-07T10:30:00Z;C;C
97200107197;97222;;2024-02-07T10:20:00Z;C;C
97200107136;97203;;2024-02-07T10:05:00Z;C;C
97200107203;97209;;2024-02-07T09:12:00Z;C;C
97200107144;97210;;2024-02-06T12:30:00Z;C;C
97200107145;97212;;2024-02-06T11:30:00Z;;C
97200107141;97233;;2024-02-06T11:15:00Z;C;C
97200107143;97222;;2024-02-06T11:00:00Z;C;C
97200107147;97228;;2024-02-06T11:00:00Z;C;C
97200107146;97212;;2024-02-06T10:40:00Z;C;C
97200107156;97213;;2024-02-06T10:40:00Z;C;C
97200107158;97228;;2024-02-06T10:30:00Z;C;C
97200107138;97230;;2024-02-06T09:40:00Z;C;C
97200107148;97228;;2024-02-06T09:15:00Z;C;C
97200107157;97222;;2024-02-06T09:12:00Z;C;C
97200107133;97229;;2024-02-05T12:00:00Z;C;C
97200107134;97209;;2024-02-05T11:40:00Z;C;C
97200107160;97229;;2024-02-05T11:20:00Z;C;C
97200107135;97209;;2024-02-05T10:35:00Z;C;C
97200107140;97224;;2024-02-05T10:00:00Z;C;C
97200107139;97224;;2024-02-05T08:18:00Z;C;C
97200107155;97229;;2024-02-01T13:00:00Z;C;C
97200107159;97218;;2024-02-01T11:55:00Z;C;C
97200107154;97209;;2024-01-31T12:40:00Z;C;C
97200107189;97213;;2024-01-31T12:20:00Z;C;C
97200107153;97209;;2024-01-31T12:00:00Z;C;C
97200107129;97222;;2024-01-31T11:40:00Z;C;C
97200107188;97209;;2024-01-31T11:05:00Z;C;C
97200107130;97222;;2024-01-31T10:50:00Z;C;C
97200107124;97222;;2024-01-30T13:30:00Z;C;C
97200107186;97212;;2024-01-30T11:00:00Z;C;C
97200107127;97213;;2024-01-30T10:40:00Z;C;C
97200107125;97228;;2024-01-30T10:25:00Z;C;C
97200107126;97213;;2024-01-30T09:15:00Z;C;C
97200107185;97212;;2024-01-30T09:15:00Z;;C
97200107184;97224;;2024-01-30T08:00:00Z;C;C
97200107123;97226;;2024-01-29T10:31:00Z;C;C
97200107183;97217;;2024-01-29T10:00:00Z;C;C
97200107182;97214;;2024-01-29T09:55:00Z;C;C
97200107181;97206;;2024-01-29T09:40:00Z;C;C
97200107179;97231;;2024-01-29T09:24:00Z;C;C
97200107177;97212;;2024-01-23T12:50:00Z;C;C
97200107175;97212;;2024-01-23T12:10:00Z;;C
97200106831;97206;;2024-01-23T11:45:00Z;C;C
97200107178;97212;;2024-01-23T11:30:00Z;C;C
97200107180;97222;;2024-01-23T10:58:00Z;;C
97200107176;97212;;2024-01-23T10:40:00Z;C;C
97200106836;97224;;2024-01-23T09:27:00Z;C;C
97200106828;97224;;2024-01-23T08:30:00Z;C;C
97200107173;97201;;2024-01-22T12:45:00Z;C;C
97200106813;97209;;2024-01-22T12:30:00Z;C;C
97200107172;97214;;2024-01-22T12:15:00Z;C;C
97200107171;97209;;2024-01-22T12:05:00Z;C;C
97200107128;97209;;2024-01-22T11:45:00Z;C;C
97200107152;97209;;2024-01-22T11:00:00Z;C;C
97200107174;97228;;2024-01-22T10:10:00Z;C;C
97200106822;97229;;2024-01-18T11:20:00Z;C;C
97200106838;97229;;2024-01-18T10:10:00Z;C;C
97200106814;97232;;2024-01-18T10:10:00Z;C;C
97200106833;97228;;2024-01-17T12:15:00Z;C;C
97200106834;97228;;2024-01-17T11:20:00Z;C;C
97200106835;97213;;2024-01-17T10:30:00Z;C;C
97200107104;97203;;2024-01-16T12:35:00Z;C;C
97200107100;97203;;2024-01-16T11:45:00Z;C;C
97200106839;97226;;2024-01-16T10:25:00Z;C;C
97200106842;97224;;2024-01-16T08:55:00Z;C;C
97200107116;97209;;2024-01-15T13:10:00Z;C;C
97200106846;97201;;2024-01-15T13:00:00Z;C;C
97200106840;97212;;2024-01-15T12:50:00Z;C;C
97200106847;97209;;2024-01-15T12:40:00Z;C;C
97200107479;97214;;2024-01-15T12:30:00Z;C;C
97200106851;97212;;2024-01-15T11:30:00Z;;C
97200106844;97209;;2024-01-15T11:20:00Z;C;C
97200107101;97233;;2024-01-15T11:10:00Z;C;C
97200107103;97212;;2024-01-15T11:00:00Z;C;C
97200107099;97201;;2024-01-15T11:00:00Z;C;C
97200106853;97233;;2024-01-15T10:25:00Z;C;C
97200106845;97218;;2024-01-15T10:12:00Z;C;C
97200106843;97234;;2024-01-15T09:50:00Z;C;C
97200107102;97205;;2024-01-15T09:15:00Z;C;C
97200107115;97220;;2024-01-11T12:50:00Z;C;C
97200106849;97202;;2024-01-11T12:25:00Z;C;C
97200106848;97229;;2024-01-11T12:10:00Z;C;C
97200106850;97202;;2024-01-11T10:31:00Z;C;C
97200106852;97229;;2024-01-11T09:50:00Z;C;C
97200107110;97209;;2024-01-10T11:30:00Z;C;C
97200107117;97209;;2024-01-10T10:35:00Z;C;C
97200106841;97209;;2024-01-10T10:10:00Z;C;C
97200106579;97226;;2024-01-10T10:00:00Z;C;C
97200106725;97217;;2024-01-10T09:20:00Z;C;C
97200106405;97218;;2024-01-09T13:15:00Z;C;C
97200106406;97201;;2024-01-09T12:40:00Z;C;C
97200106726;97212;;2024-01-09T12:20:00Z;;C
97200106760;97214;;2024-01-09T12:10:00Z;C;N
97200107096;97212;;2024-01-09T11:37:00Z;C;C
97200106727;97212;;2024-01-09T11:09:00Z;C;C
97200106729;97214;;2024-01-09T10:40:00Z;C;C
97200106728;97224;;2024-01-09T09:34:00Z;C;C
97200106404;97230;;2024-01-08T12:00:00Z;C;C
97200107097;97211;;2024-01-08T11:40:00Z;C;C
97200106402;97209;;2024-01-08T11:20:00Z;C;C
97200106730;97201;;2024-01-08T11:20:00Z;C;C
97200106724;97211;;2024-01-08T11:00:00Z;C;C
97200106654;97224;;2024-01-08T10:51:00Z;C;C
97200107109;97203;;2024-01-08T10:25:00Z;C;C
97200106652;97209;;2024-01-08T09:55:00Z;C;C
97200106653;97224;;2024-01-08T09:35:00Z;C;C
97200106403;97228;;2024-01-08T09:15:00Z;C;C
97200106401;97213;;2024-01-04T11:00:00Z;C;C
97200106396;97213;;2024-01-04T10:30:00Z;C;C
97200106397;97213;;2024-01-04T09:45:00Z;C;C
97200106395;97227;;2024-01-03T11:30:00Z;C;C
97200106159;97222;;2024-01-03T11:20:00Z;C;C
97200105726;97209;;2024-01-02T11:50:00Z;C;C
97200105729;97211;;2024-01-02T11:35:00Z;C;C
97200106394;97228;;2024-01-02T11:15:00Z;C;C
97200105728;97211;;2024-01-02T11:05:00Z;C;C
97200105725;97212;;2024-01-02T10:45:00Z;;C
97200105727;97212;;2024-01-02T10:16:00Z;C;C
97200106398;97209;;2024-01-02T10:10:00Z;C;C
97200106400;97209;;2024-01-02T09:45:00Z;C;C
97200106399;97209;;2024-01-02T09:05:00Z;C;C
