year_reference;source_file;libelle_du_bassin;code_du_bassin;nom_de_la_region;numero_departement;direction_du_service_gestionnaire;service_gestionnaire_de_l_agglo;code_sandre_de_l_agglomeration;nom_de_l_agglomeration;nom_de_la_commune_principale;code_insee_commune_principale;etat_de_agglomeration_en_2022;annee_de_creation;nombre_de_communes;nombre_de_steu;nombre_de_steu_en_service;taille_agglomeration_eh;tranche_obligation;maximum_de_la_somme_des_pollutions_entrantes_eh;somme_des_capacites_nominales_eh;conformite_equipement_agglo;conformite_perf_agglo;conformite_collecte_agglo_temps_sec;conformite_agglo_globale;date_de_mise_a_jour_agglo;type_de_reseau_majoritaire;existence_de_rejets_par_temps_sec;pourcentage_rejet_direct_temps_sec;date_mise_en_conformite_collecte_temps_sec;code_du_steu;nom_du_steu;nature_du_steu;code_sandre_nature_steu;etat_du_steu_en_2022;date_de_mise_en_service_du_steu;date_de_mise_hors_serv_du_steu;maitre_ouvrage;exploitant;commune_implantation;code_insee_commune_implantation;coordonnee_x_du_steu;coordonnee_y_du_steu;systeme_de_projection;code_sandre_systeme_de_projection;latitude_du_steu_wgs84;longitude_du_steu_wgs84;capacite_nominale_en_eh;capacite_nominale_en_kg_de_dbo5;percentile95_calcule_en_m3_j;charge_maximale_entrante_eh;debit_entrant_en_m3_j;filiere_eau_principale;filiere_boues_principale;arrete_concerne_regime_administratif;date_de_autorisation_ou_recepisse;niveau_traitement_requis_eru_biologique;date_echeance_du_traitement_requis_eru_biologique;date_de_mise_en_conformite_du_traitement_requis_eru_biologique;niveau_traitement_requis_eru_azote;date_echeance_du_traitement_requis_eru_azote;date_de_mise_en_conformite_du_traitement_requis_eru_azote;niveau_traitement_requis_eru_phosphore;date_echeance_du_traitement_requis_eru_phosphore;date_de_mise_en_conformite_du_traitement_requis_eru_phosphore;conformite_eru_equipement_steu;niveau_traitement_existant_biologique;niveau_traitement_existant_azote;niveau_traitement_existant_phosphore;niveau_traitement_existant_desinfection;existence_manuel_autosurveillance_steu;validation_manuel_autosurveillance_steu;conformite_eru_steu_perf_dbo;conformite_eru_steu_perf_dco;conformite_eru_steu_perf_ngl;conformite_eru_steu_perf_pt;conformite_globale_eru_performances;cause_de_non_conformite;prod_boues_sans_reactif_tms_an;duree_stockage_mois;quantite_reactifs_utilises_t_an;existence_plan_epandage_reglement;quantite_epandage_agricole_tms_an;quantite_incineree_tms_an;quantite_compostage_produit_tms_an;quantite_mise_en_decharge_tms_an;quantite_en_valorisation_industrielle_tms_an;qte_envoyee_sur_autre_steu_tms_an;compostage_dechet;transit;unite_de_traitement_de_sous_produits;centre_de_sechage_hors_steu;unite_de_methanisation;date_derniere_modification_steu;nom_du_milieu_de_rejet;type_du_milieu_du_rejet;nom_du_bassin_versant;coordonnee_x_du_rejet;coordonnee_y_du_rejet;latitude_du_rejet_wgs84;longitude_du_rejet_wgs84;rejet_a_plus_de_1500m_altitude;nom_zs;code_zs;sensibilite_azote;date_arrete_zs_azote;sensibilite_phosphore;date_arrete_zs_phosphore;code_sandre_du_systeme_de_collecte;nom_du_systeme_de_collecte;code_de_masse_eau;nom_de_la_masse_eau;commune_raccordee
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197218;Le Morne-RougeCHAZEAU;Le Morne-Rouge;97218;En activité;1987;1;2;2;1316;"[ 2 000 ; 10 000 [ EH";1316;1000;Non;Non;Oui;Non;2024-12-17;Séparatif;Absence de rejets directs temps sec;0;2005-12-31;080000197218;LE MORNE-ROUGE - CHAZEAU-O-MULLANE;Urbain;1;En service;1987-12-31;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Morne-Rouge;97218;700533;1635495;UTM Nord fuseau 20;39;14.7860525;-61.1368338;1000;60;120;1283;104;Boue activée aération prolongée (très faible charge);Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2030-01-01;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;3;0;0;0;0;0;2024-12-17;Rejet CHAZEAU;Eau douce de surface;Océan Atlantique;700553;1635520;14.7862769;-61.1366461;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000197218;SC du STEU : CHAZEAU;FRJR102;Capot;97218 : Le Morne-Rouge | 97218 : Le Morne-Rouge
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197218;Le Morne-RougeCHAZEAU;Le Morne-Rouge;97218;En activité;1987;1;2;2;1316;"[ 2 000 ; 10 000 [ EH";1316;1000;Non;Non;Oui;Non;2024-12-17;Séparatif;Absence de rejets directs temps sec;0;2005-12-31;080001597218;LE MORNE-ROUGE - RESIDENCE CHADEC;Privé;4;En service;2011-01-01;;SIMAR;SOC EAUX ET ASSAINISSEMENT;Le Morne-Rouge;97218;700871;1634597;UTM Nord fuseau 20;39;14.7779123;-61.1337639;50;3;0;33;0;Lit bactérien;Epaississement statique gravitaire;;;Traitement secondaire;2005-12-31;2011-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE MORNE-ROUGE;Eau douce de surface;MARTINIQUE               ;700872;1634600;14.7779393;-61.1337544;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001597218;Systeme de collecte - MORNE-ROUGE;FRJR102;Capot;97218 : Le Morne-Rouge | 97218 : Le Morne-Rouge
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000897218;Le Morne-Rouge HAUT BOURG;Le Morne-Rouge;97218;En activité;2022;1;1;1;0;Taille ≤ 200 EH;0;120;Non;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;;080001097218;LE MORNE-ROUGE - HAUT BOURG;Urbain;1;En service;2022-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Morne-Rouge;97218;700447;1634806;UTM Nord fuseau 20;39;14.7798327;-61.1376856;120;7;0;0;0;;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2023-12-31;;;;;;;Non;;;;;Non;Non valide;;;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE Le Morne-Rouge HAUT BOURG;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001097218;Systeme de collecte - Le Morne-Rouge HAUT BOURG;;;97218 : Le Morne-Rouge
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497218;Le Morne-RougePARNASSE;Le Morne-Rouge;97218;En activité;1996;1;1;1;6;"] 200 ; 2 000 [ EH";6;100;Oui;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;2005-12-31;080000497218;LE MORNE-ROUGE - PARNASSE;Urbain;1;En service;1996-12-31;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Morne-Rouge;97218;699608;1632167;UTM Nord fuseau 20;39;14.7560478;-61.14568;100;6;7;6;9;Boue activée aération prolongée (très faible charge);Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2005-12-31;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Oui;Non;;;Non;Mauvaises performances;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;Rejet PARNASSE;Eau douce de surface;Mer des Caraïbes;699220;1632010;14.7546579;-61.1492951;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000497218;SC du STEU : PARNASSE;FRJR004;-;97218 : Le Morne-Rouge
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197219;Le Prêcheur - ANSE BELLEVILLE;Le Prêcheur;97219;En activité;1990;1;1;1;68;"] 200 ; 2 000 [ EH";68;150;Oui;N/A;N/A;Non;2024-12-17;Inconnu;Absence de rejets directs temps sec;0;;080000997219;PRECHEUR - ANSE BELLEVILLE;Urbain;1;En service;1099-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Prêcheur;97219;690737;1638812;UTM Nord fuseau 20;39;14.8167453;-61.2275737;150;9;25;68;25;Boue activée faible charge;Lits de séchage;;;Traitement approprié;2005-12-31;2010-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;1;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE PRECHEUR;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000997219;Systeme de collecte - PRECHEUR;FRJC002;Nord-Caraibe;97219 : Le Prêcheur
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297219;Le Prêcheur - LA PERLE;Le Prêcheur;97219;En activité;2015;1;5;5;741;"] 200 ; 2 000 [ EH";741;400;Oui;Non;N/A;Non;2024-12-17;Unitaire;Absence de rejets directs temps sec;0;;080000697219;PRECHEUR - CITÉ COQUETTE;Urbain;1;En service;1990-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Prêcheur;97219;691213;1637224;UTM Nord fuseau 20;39;14.8023605;-61.2232689;200;12;25;60;35;Boue activée faible charge;Epaississement statique gravitaire;;;Traitement approprié;2005-12-31;2000-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE PRECHEUR-Cité Coquette;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000697219;Systeme de collecte - PRECHEUR-Cité Coquette;FRJC002;Nord-Caraibe;97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297219;Le Prêcheur - LA PERLE;Le Prêcheur;97219;En activité;2015;1;5;5;741;"] 200 ; 2 000 [ EH";741;400;Oui;Non;N/A;Non;2024-12-17;Unitaire;Absence de rejets directs temps sec;0;;080000397219;PRECHEUR - CITE LENNY SOLIDARITE;Urbain;1;En service;2001-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Prêcheur;97219;691463;1636640;UTM Nord fuseau 20;39;14.797065;-61.2209898;100;6;0;0;0;Décantation physique;Epaississement statique gravitaire;;;Traitement approprié;2005-12-31;2021-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE PRECHEUR-Cité Lenny/solidarité;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000397219;Systeme de collecte - PRECHEUR-Cité Lenny/solidarité;FRJC002;Nord-Caraibe;97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297219;Le Prêcheur - LA PERLE;Le Prêcheur;97219;En activité;2015;1;5;5;741;"] 200 ; 2 000 [ EH";741;400;Oui;Non;N/A;Non;2024-12-17;Unitaire;Absence de rejets directs temps sec;0;;080000597219;PRECHEUR - LA PERLE;Urbain;1;En service;2009-12-31;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Prêcheur;97219;691281;1636953;UTM Nord fuseau 20;39;14.7999066;-61.2226573;400;24;20;368;45;Disques biologiques;Epaississement statique gravitaire;Arrêté du 22 juin 2007 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2013-12-31;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE PRECHEUR-La Perle;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000597219;Systeme de collecte - PRECHEUR-La Perle;FRJC002;Nord-Caraibe;97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297219;Le Prêcheur - LA PERLE;Le Prêcheur;97219;En activité;2015;1;5;5;741;"] 200 ; 2 000 [ EH";741;400;Oui;Non;N/A;Non;2024-12-17;Unitaire;Absence de rejets directs temps sec;0;;080000897219;PRECHEUR - L'ECOLE;Urbain;1;En service;1990-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Prêcheur;97219;690950;1637101;UTM Nord fuseau 20;39;14.8012678;-61.2257209;80;5;0;80;0;Boue activée faible charge;Epaississement statique gravitaire;;;Traitement approprié;2005-12-31;2021-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE PRECHEUR-L'Ecole;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000897219;Systeme de collecte - PRECHEUR-L'Ecole;FRJC002;Nord-Caraibe;97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297219;Le Prêcheur - LA PERLE;Le Prêcheur;97219;En activité;2015;1;5;5;741;"] 200 ; 2 000 [ EH";741;400;Oui;Non;N/A;Non;2024-12-17;Unitaire;Absence de rejets directs temps sec;0;;080001197219;PRECHEUR - MORNE FOLIE;Urbain;1;En service;2016-06-01;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Prêcheur;97219;691856;1635719;UTM Nord fuseau 20;39;14.7887137;-61.2174074;600;36;0;233;55;Disques biologiques;;Arrêté du 22 juin 2007 relatif à l'assainissement des agglomérations;2011-10-18;Traitement approprié;2005-12-31;2019-01-01;;;;;;;Oui;Traitement secondaire;Nitrification;Déphosphatation;Désinfection;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE PRECHEUR-Morne Folie;Eau côtière;MARTINIQUE               ;691853;1635545;14.7871415;-61.2174481;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001197219;Systeme de collecte - PRECHEUR-Morne Folie;FRJC002;Nord-Caraibe;97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur | 97219 : Le Prêcheur
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197222;Le Robert - COURBARIL;Le Robert;97222;En activité;1980;1;3;3;8106;"[ 10 000 ; 100 000 [ E";8106;2000;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000197222;LE ROBERT - COURBARIL;Urbain;1;En service;1980-12-31;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Robert;97222;721746;1623250;UTM Nord fuseau 20;39;14.6737365;-60.9408684;2000;120;814;3012;490;Boue activée aération prolongée (très faible charge);Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2030-01-01;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Mauvaises performances;4.34;0;0;Non;0;0;4;0;0;0;0;0;0;0;0;2024-12-05;Rejet COURBARIL;Eau côtière;Océan Atlantique;721737;1623200;14.6732855;-60.9409562;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000197222;SC du STEU : COURBARIL;FRJC005;Fond Ouest de la Baie du Robert;97222 : Le Robert | 97222 : Le Robert | 97222 : Le Robert
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197222;Le Robert - COURBARIL;Le Robert;97222;En activité;1980;1;3;3;8106;"[ 10 000 ; 100 000 [ E";8106;2000;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000397222;LE ROBERT - MOULIN A VENT;Urbain;1;En service;1991-12-31;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Robert;97222;720986;1624133;UTM Nord fuseau 20;39;14.6817775;-60.9478481;3000;180;570;4554;336;Boue activée aération prolongée (très faible charge);Filtration à bande;Arrêté du 7 septembre 2009 relatif à l'assainissement non-collectif;;Traitement secondaire;2005-12-31;2023-12-31;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Mauvaises performances;0;0;0;Non;0;0;16;0;0;0;0;0;0;0;0;2024-12-05;Rejet MOULIN A VENT;Eau douce de surface;Océan Atlantique;720960;1624136;14.6818067;-60.9480892;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000397222;SC du STEU : MOULIN A VENT;FRJC005;Fond Ouest de la Baie du Robert;97222 : Le Robert | 97222 : Le Robert | 97222 : Le Robert
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197222;Le Robert - COURBARIL;Le Robert;97222;En activité;1980;1;3;3;8106;"[ 10 000 ; 100 000 [ E";8106;2000;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000597222;LE ROBERT - POINTE LYNCH;Urbain;1;En service;1988-12-31;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Robert;97222;722791;1624230;UTM Nord fuseau 20;39;14.6825052;-60.9310858;1000;60;80;540;60;Boue activée aération prolongée (très faible charge);Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2024-01-01;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Oui;Oui;;;Oui; ;3.46;0;0;Non;0;0;6;0;0;0;0;0;0;0;0;2024-12-17;Rejet POINTE LYNCH;Eau douce de surface;Océan Atlantique;722739;1624242;14.6826179;-60.9315675;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000597222;SC du STEU : POINTE LYNCH;FRJC005;Fond Ouest de la Baie du Robert;97222 : Le Robert | 97222 : Le Robert | 97222 : Le Robert
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497222;Le Robert- FOUR A CHAUX;Le Robert;97222;En activité;2006;1;1;1;567;"] 200 ; 2 000 [ EH";567;2000;Non;Oui;N/A;Non;2024-12-17;Séparatif;Absence de rejets directs temps sec;0;2020-01-01;080000297222;LE ROBERT - FOUR A CHAUX;Urbain;1;En service;2006-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Robert;97222;722706;1621120;UTM Nord fuseau 20;39;14.6544116;-60.9321387;2000;120;359;567;97;Boue activée faible charge;Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2030-12-30;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;11;0;0;0;0;0;0;0;0;2024-12-17;Rejet FOUR A CHAUX;Eau douce de surface;Océan Atlantique;722881;1621212;14.6552284;-60.9305068;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000297222;SC du STEU : FOUR A CHAUX;FRJC005;Fond Ouest de la Baie du Robert;97222 : Le Robert
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000697222;Le Robert- MANSARDE CATALOGNE ;Le Robert;97222;En activité;2015;1;1;1;400;"] 200 ; 2 000 [ EH";400;400;Oui;Non;N/A;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;;080001397222;LE ROBERT - SARL CATALOGNE;Privé;4;En service;2018-01-01;;;;Le Robert;97222;720500;1623940;UTM Nord fuseau 20;39;14.6800734;-60.9523755;400;24;0;400;0;Disques biologiques;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;2011-09-08;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE ROBERT-Sarl Catalogne;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001397222;Systeme de collecte - ROBERT-Sarl Catalogne;;;97222 : Le Robert
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000597222;Le Robert - RESIDENCE HELIA;Le Robert;97222;En activité;2015;1;1;1;0;Taille ≤ 200 EH;0;50;Non;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;;080001297222;LE ROBERT - RESIDENCE HELIA;Privé;4;En service;2015-01-01;;;;Le Robert;97222;721002;1623588;UTM Nord fuseau 20;39;14.6768517;-60.9477456;50;3;0;0;0;Biofiltre;;;;Traitement approprié;0000-00-00;2023-12-31;;;;;;;Non;Traitement approprié;;;;Non;Non valide;;;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE ROBERT-Résidence Hélia;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001297222;Systeme de collecte - ROBERT-Résidence Hélia;;;97222 : Le Robert
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197214;LORRAIN;Le Lorrain;97214;En activité;2006;1;1;1;1500;"[ 2 000 ; 10 000 [ EH";1500;1800;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000197214;LE LORRAIN - SOUS-BOIS (BOURG);Urbain;1;En service;2006-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOC EAUX ET ASSAINISSEMENT;Le Lorrain;97214;708516;1641060;UTM Nord fuseau 20;39;14.835728;-61.0622459;1800;108;335;1500;0;Boue activée aération prolongée (très faible charge);Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2024-12-31;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Mauvaises performances;0;0;0;Non;0;0;0;0;0;0;0;0;5;0;0;2024-12-05;Rejet BOURG;Estuaire (dont étang salé);Océan Atlantique;708520;1641105;14.8361343;-61.0622051;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000197214;SC du STEU : BOURG;FRJC004;Nord-Atlantique, plateau insulaire;97214 : Le Lorrain
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297214;LORRAIN-RÉSIDENCE CANNE À SUCRE;Le Lorrain;97214;En activité;2012;1;1;1;551;"] 200 ; 2 000 [ EH";551;400;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000697214;LE LORRAIN - RESIDENCE CANNE A SUCRE;Privé;4;En service;2016-12-31;;SIMAR;COTRAM Assainissement;Le Lorrain;97214;710050;1640347;UTM Nord fuseau 20;39;14.8291648;-61.048054;400;24;0;551;0;;;;;Traitement approprié;2005-12-31;2016-01-01;;;;;;;Oui;;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE LORRAIN;Eau douce de surface;MARTINIQUE;710030;1640374;14.8294103;-61.0482376;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000697214;Systeme de collecte - LORRAIN;FRJC004;Nord-Atlantique, plateau insulaire;97214 : Le Lorrain
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000397214;LORRAIN-RESIDENCE MACEDOINE;Le Lorrain;97214;En activité;2018;1;1;1;0;"] 200 ; 2 000 [ EH";0;300;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000497214;LE LORRAIN - RESIDENCE MACEDOINE;Privé;4;En service;2018-01-01;;SOCIETE OZANAM S.A HABIT LOYER MODERE;COTRAM Assainissement;Le Lorrain;97214;707534;1638670;UTM Nord fuseau 20;39;14.8142082;-61.0715593;300;18;0;0;0;;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Oui;;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE LERESIDENCE-MACEDOINE;Eau douce de surface;MARTINIQUE;707602;1638642;14.8139499;-61.0709299;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000497214;Systeme de collecte - LERESIDENCE-MACEDOINE;FRJC004;Nord-Atlantique, plateau insulaire;97214 : Le Lorrain
