annee_reference;indicator_id;domain;territoire;perimeter_id;value;unit;source_primary;source_detail;source_file;source_page;coverage_status;quality_status;record_role;population_millesime;definition;note
2023;EP_VOLUME_FACTURE_HYDRAULIQUE;EAU_POTABLE;CAP_NORD_DSP_2020_2024;CAP_NORD_DSP_2020_2024;3670323;m³/an;RAD_RPQS;RAD;RAD_Eau_potable_CAP_NORD_2023.pdf;64;COMPLETE;OK;PRODUCTION;;Volume facturé E' utilisé dans le bilan hydraulique/rendement.;
2023;EP_VOLUME_COMPTABILISE;EAU_POTABLE;CAP_NORD_DSP_2020_2024;CAP_NORD_DSP_2020_2024;3728683;m³/an;RAD_RPQS;RAD;RAD_Eau_potable_CAP_NORD_2023.pdf;64;COMPLETE;OK;PRODUCTION;;Volume comptabilisé E = facturé + dégrevé/gratuit.;
2023;P104.3;EAU_POTABLE;CAP_NORD_DSP_2020_2024;CAP_NORD_DSP_2020_2024;51.53;%;RAD_RPQS;RAD;RAD_Eau_potable_CAP_NORD_2023.pdf;66;COMPLETE;REVISED_LATER;AUDIT;;Rendement du réseau du contrat CAP Nord publié dans le RAD 2023.;Le RAD 2024 révise la valeur historique 2023 à 53,17 %.
2023;P104.3_REVISED;EAU_POTABLE;CAP_NORD_DSP_2020_2024;CAP_NORD_DSP_2020_2024;53.17;%;RAD_RPQS;RAD;RAD_Eau_potable_CAP_NORD_2024.pdf;48;COMPLETE;REVISED_BY_LATER_SOURCE;PRODUCTION;;Rendement 2023 révisé tel que repris dans le RAD 2024.;Ne pas écraser la publication initiale.
2023;P106.3;EAU_POTABLE;CAP_NORD_DSP_2020_2024;CAP_NORD_DSP_2020_2024;10.97;m³/km/j;RAD_RPQS;RAD;RAD_Eau_potable_CAP_NORD_2023.pdf;65;COMPLETE;OK;PRODUCTION;;Indice linéaire de pertes du contrat CAP Nord.;
2023;P104.3_CONTRACT;EAU_POTABLE;EX_SICSM;EX_SICSM_DSP_2015_2027;80.0;%;RAD_RPQS;RAD;RAD_Eau_Potable_Ex-SICSM_2023.pdf;105;COMPLETE;OK;PRODUCTION;;P104.3 calculé pour le périmètre entier Ex-SICSM.;Le RAD indique que rendement/ILP ne sont pas ventilables entre CAESM et Robert-Trinité.
2023;P106.3_CONTRACT;EAU_POTABLE;EX_SICSM;EX_SICSM_DSP_2015_2027;6.53;m³/km/j;RAD_RPQS;RAD;RAD_Eau_Potable_Ex-SICSM_2023.pdf;105;COMPLETE;OK;PRODUCTION;;ILP/pertes du périmètre entier Ex-SICSM.;
2023;P104.3_REPORTED_RT;EAU_POTABLE;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;80.63;%;RAD_RPQS;RPQS;https://www.services.eaufrance.fr/sispea/referential/download-rpqs.action?collectivityId=236434&rpqsId=831713;34;COMPLETE;PERIMETER_SCOPE_AMBIGUOUS;DIAGNOSTIC;;Valeur RPQS libellée Robert-Trinité / ex-SICSM.;Proche du rendement technique de l'ensemble Ex-SICSM, alors que le RAD dit l'indicateur non ventilable.
2023;EP_VOLUME_VENDU_RPQS;EAU_POTABLE;CAP_NORD_DSP_2020_2024;CAP_NORD_DSP_2020_2024;3824167;m³/an;RAD_RPQS;RPQS;https://www.services.eaufrance.fr/sispea/referential/download-rpqs.action?collectivityId=236434&rpqsId=831713;11;COMPLETE;OK;DIAGNOSTIC;;Volumes vendus aux abonnés « 16 communes » au RPQS.;Écart de 25 m3 avec le tableau clientèle du RAD.
2023;EP_VOLUME_VENDU_RPQS;EAU_POTABLE;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;1898167;m³/an;RAD_RPQS;RPQS;https://www.services.eaufrance.fr/sispea/referential/download-rpqs.action?collectivityId=236434&rpqsId=831713;11;COMPLETE;OK;PRODUCTION;;Volumes vendus aux abonnés Robert-Trinité contrat ex-SICSM.;
